#1.2																
19067	15															
NAME	DESCRIPTION	S42	S46	S81	S82	S47	S48	S75	S77	S79	S43	S44	S80	S74	S76	S78
ENSMUSG00000072694	na	420.279	205.175	291.301	241.625	436.195	283.406	269.27	309.307	321.253	262.405	280.135	386.12	354.653	390.757	354.077
ENSMUSG00000072704	na	3710.24	3434.03	3123.33	3497.98	4528.08	4413	4041.12	2965.08	3214.51	4740.76	4736.8	3923.2	4517.6	4509.16	4730.26
ENSMUSG00000072720	na	8.29498	5.86213	18.4813	4.22422	0.860346	11.114	83.3211	9.69615	16.0626	6.82839	16.4785	31.3516	12.8279	3.44582	2.51118
ENSMUSG00000072761	na	185.832	178.209	190.094	144.468	183.254	193.701	194.077	171.622	185.724	152.175	155.516	139.432	205.246	202.615	159.042
ENSMUSG00000072762	na	63.894	24.621	46.747	61.2777	60.9497	45.0795	24.1294	32.6498	49.0733	149.133	107.026	154.632	156.688	152.818	107.07
ENSMUSG00000072763	na	22.12	21.1037	19.3614	59.139	69.688	25.4034	21.3383	31.0277	56.2192	64.0633	97.8411	82.5042	110.169	113.712	107.144
ENSMUSG00000072769	na	10.1383	8.20699	3.52026	12.6726	12.9052	5.55699	6.09667	7.75692	15.0587	1.95097	13.3888	53.6277	55.0844	59.9574	22.6006
ENSMUSG00000072770	na	130.772	63.289	107.448	225.134	332.748	112.195	147.077	89.8021	239.293	220.583	199.195	282.732	291.966	328.525	325.479
ENSMUSG00000072772	na	4918.33	3322	3528.94	3017	3829.2	3111.08	4726.92	3228.44	2856.85	3990.76	3644.75	3059.43	2965.23	3604.8	3736.33
ENSMUSG00000072774	na	62.7913	34.0004	40.483	49.9423	18.0673	39.1006	29.4672	41.6934	77.3014	30.24	24.7178	30.5266	49.8868	48.9307	24.2748
ENSMUSG00000072789	na	15.4884	4.06232	4.24645	14.1141	12.8961	9.43504	25.6469	6.87688	12.3207	4.95794	9.84405	9.01031	10.4132	10.3582	13.7226
ENSMUSG00000072809	na	45.1616	21.1037	21.1215	33.7937	59.3639	60.333	31.4995	26.1796	39.1527	36.0929	39.1364	45.3773	27.9195	43.4174	29.2971
ENSMUSG00000072825	na	4829.55	7074.24	6100.64	5013.29	4026.5	5641.93	4257.51	5693.42	4312.73	5165.18	5265.98	4601.32	4800.71	4552.72	4624.84
ENSMUSG00000072844	na	52.7299	55.7388	31.0511	41.646	17.948	37.6947	53.9648	54.9234	46.55	21.5372	21.8242	12.4007	30.4355	16.6428	23.3283
ENSMUSG00000072847	na	297.698	272.003	263.139	222.194	350.161	277.056	309.914	288.945	240.94	338.493	284.254	265.664	303.342	303.922	334.824
ENSMUSG00000072849	na	65.3213	93.1522	5.70348	28.7009	3.73258	3.41002	522.568	81.9597	28.8668	1501.87	16.9844	140.042	43.1627	234.631	8.05174
ENSMUSG00000072872	na	1886.69	2238.65	2019.52	2119.72	2150.68	3285.77	2695.22	2598.97	2564.47	1637.39	1759.92	2402.83	2251.55	1988.39	1905.52
ENSMUSG00000072875	na	28.5716	155.933	194.494	81.1049	53.3414	118.284	145.304	76.5996	150.587	28.289	30.8972	132.007	116.205	73.0515	31.8083
ENSMUSG00000072884	na	15.6683	3.51728	7.92058	10.1381	14.6259	9.52627	3.04833	9.69615	4.01566	8.77935	7.20934	13.2007	16.6008	22.7424	20.9265
ENSMUSG00000072889	na	622.125	777.32	877.419	618.426	684.833	901.819	662.506	748.542	751.93	719.903	716.816	643.536	587.062	706.396	710.667
ENSMUSG00000072893	na	458.989	307.175	360.826	542.389	1032.41	488.221	477.573	456.689	466.819	835.988	838.345	737.589	772.691	985.503	1022.89
ENSMUSG00000072915	na	91.2448	71.518	67.7649	206.142	307.523	124.324	66.0472	108.597	153.599	275.991	293.961	254.453	357.672	368.703	342.758
ENSMUSG00000072919	na	0.921665	3.51728	3.52026	19.4314	36.1345	15.8771	7.11278	3.87846	15.0587	17.5587	15.4486	13.2007	28.6741	33.0799	41.853
ENSMUSG00000072940	na	1716.36	1275.63	1333.05	1148.12	1615.99	1437.66	2921.21	1440.81	1745.5	1284.45	1210.67	1210.09	1356.6	1564.83	1203.02
ENSMUSG00000072941	na	26398.3	27210.9	23009.3	19583.5	15130.9	11961.8	19030.8	18786.3	10346.3	35279.3	30189.6	20206.1	17894.1	15029.3	23518.9
ENSMUSG00000072944	na	11.06	16.414	16.7212	9.29328	97.2191	136.543	119.901	169.683	89.3484	9.75484	9.26916	6.60034	91.3043	93.7264	102.958
ENSMUSG00000072946	na	5863.59	5748.4	5315.69	6255.25	4258.76	3798.64	4313.44	4279.85	3500.62	7916.1	8159.22	5851.96	5516.84	5141.91	5953.96
ENSMUSG00000072949	na	5536.84	2690.3	2432.6	4974.76	11776.6	4281.76	4808.29	5221.88	3324.03	3160.58	3055.57	3095.55	4297.11	8017.02	7888.07
ENSMUSG00000072955	na	52.4095	50.4184	80.4712	63.6959	66.3755	125.173	111.877	67.8897	92.2359	75.2035	62.3028	82.1049	113.065	73.5307	79.5585
ENSMUSG00000072963	na	4.60832	2.34485	3.52026	1.68969	3.44138	0.793856	3.04833	3.87846	5.01957	1.95097	7.20934	6.60034	4.52749	4.13499	0.837061
ENSMUSG00000072964	na	272.839	288.417	416.27	337.356	424.177	411.354	401.389	554.67	544.158	209.729	245.139	311.974	489.756	404.607	441.983
ENSMUSG00000072966	na	24.0274	12.9934	55.9214	34.6836	78.3363	26.4803	39.7574	27.4173	56.9846	29.3118	51.6485	63.1137	86.6784	77.6065	78.9033
ENSMUSG00000072969	na	473.865	421.113	421.408	234.406	237.218	416.256	476.971	551.438	497.178	178.663	175.792	207.405	170.811	228.336	218.834
ENSMUSG00000072972	na	14.7466	22.2761	15.8412	26.1901	22.9318	15.0833	9.145	19.3923	25.0979	27.1552	33.9869	29.7015	30.5987	40.4138	22.9569
ENSMUSG00000072974	na	8.29498	5.86213	7.04051	21.9659	32.1303	19.8464	11.1772	5.81769	10.0391	37.2267	38.1065	28.0514	28.2586	22.3002	30.615
ENSMUSG00000072978	na	18.2468	37.2219	34.8872	17.3939	7.44039	18.3176	23.6456	26.4309	28.4494	25.5078	36.2662	23.4685	17.1804	19.7577	20.0322
ENSMUSG00000072980	na	88.4798	114.898	76.5656	103.916	25.8104	26.1972	21.3383	26.1796	17.0665	48.7742	45.3159	24.7513	13.5825	12.405	10.8818
ENSMUSG00000072999	na	13.825	5.86213	22.8817	10.1381	18.0673	11.9078	13.2094	16.4835	18.0705	9.75484	4.11963	6.60034	18.8645	15.8508	29.2971
ENSMUSG00000073000	na	14.7466	15.2415	35.2026	143.623	178.952	39.6928	29.4672	33.9365	45.1762	291.67	293.523	224.411	356.917	363.879	364.121
ENSMUSG00000073002	na	263.596	248.554	176.013	339.627	514.487	297.696	299.753	220.102	253.99	410.679	419.172	627.032	688.178	709.839	573.387
ENSMUSG00000073016	na	19.355	50.4143	51.9238	63.3632	14.6259	102.407	20.3222	60.1161	31.1214	34.1419	28.8374	35.4768	44.5203	50.309	32.6454
ENSMUSG00000073062	na	512.845	591.586	710.181	703.658	464.533	644.43	574.103	716.287	638.476	424.605	519.147	603.979	713.233	608.359	497.662
ENSMUSG00000073067	na	3.68666	4.68971	1.76013	3.37937	6.02242	3.96928	1.01611	5.81769	6.02349	0.975484	7.20934	4.12521	0.754581	1.37833	6.69648
ENSMUSG00000073073	na	11.06	18.7588	15.8412	23.6556	20.6483	15.8771	10.1611	17.4531	24.094	39.9948	25.7477	32.1766	17.3554	25.4991	31.8083
ENSMUSG00000073077	na	8.29498	14.0691	7.04051	1.68969	6.02242	9.52627	4.06445	7.75692	10.0391	8.77935	2.05981	7.42538	3.7729	2.06749	4.1853
ENSMUSG00000073079	na	1527.02	1764.35	1535.34	1698.46	1793.17	1699.42	1661.22	1424.29	1708.31	1826.01	1766.26	1704.37	1658.8	1864.04	1736.88
ENSMUSG00000073096	na	829.497	631.938	654.765	905.672	1047.04	1124.11	843.367	985.137	1025	875.009	920.736	732.637	835.324	999.978	1069.77
ENSMUSG00000073102	na	1.84333	8.20699	3.52026	3.37937	6.88277	3.17542	5.08056	5.81769	3.01174	3.90194	2.05981	9.07546	6.79123	6.20248	5.85942
ENSMUSG00000073130	na	2.76499	1.17243	1.76013	11.8278	7.74311	3.17542	3.04833	2.90884	2.00783	3.90194	10.2991	13.2007	9.05497	11.0266	6.69649
ENSMUSG00000073131	na	2124.26	2118.4	2353.14	1692.07	1736.25	1924.99	2149.94	2176.88	1887.78	2268.54	2324.35	2000.86	1968.63	1785.2	2019.32
ENSMUSG00000073139	na	1068.21	901.595	1009.43	1324.71	1315.47	1052.65	981.563	1154.81	1120.37	1272.03	1310.04	1161.66	1330.32	1244.63	1499.18
ENSMUSG00000073144	na	8.29498	14.0691	7.04051	6.75875	20.6483	42.0743	12.1933	22.3011	25.0979	4.87742	3.08972	10.7255	3.01832	7.58081	6.69648
ENSMUSG00000073147	na	537.33	321.245	406.59	873.566	941.217	601.742	495.863	464.446	716.793	722.833	733.294	950.448	867.769	1175.02	986.895
ENSMUSG00000073155	na	2426.74	2768.11	2568.94	1971.02	2292.85	2141.82	2453.89	1850.99	1790.99	2477.75	2234.9	1835.72	1581.62	1751.17	1978.8
ENSMUSG00000073158	na	2.76499	3.51728	2.64019	5.06906	0.860346	2.3922	2.03222	1.93923	1.00391	4.87742	1.06731	4.95025	3.7729	3.44582	0.837061
ENSMUSG00000073176	na	58.9866	89.1044	73.9254	98.0018	95.4984	89.7057	73.16	78.5388	67.2623	114.132	141.097	157.583	181.099	136.455	117.188
ENSMUSG00000073197	na	3.68666	9.37941	2.64019	9.29328	1.72069	6.35085	10.1611	0.969615	5.01957	15.6077	15.4486	11.5506	8.30039	4.13499	5.02236
ENSMUSG00000073198	na	83.04	48.0926	1.40666	46.7588	0.807336	3.82343	29.4462	33.444	31.0227	4.71216	12.9988	12.869	48.0847	18.5861	22.3266
ENSMUSG00000073207	na	182.49	143.036	156.651	190.09	516.208	378.669	324.14	287.976	259.01	267.283	219.37	203.785	253.539	342.515	433.597
ENSMUSG00000073233	na	346.781	307.342	226.108	485.128	340.817	252.887	168.026	330.089	252.29	455.218	480.329	408.398	425.531	444.292	485.112
ENSMUSG00000073236	na	82.9499	50.4143	42.2431	179.951	315.747	140.512	34.5478	56.2377	72.2819	221.435	262.626	187.284	156.953	323.218	363.284
ENSMUSG00000073274	na	36.8666	44.5522	54.564	61.6736	70.5484	66.6839	64.015	59.1465	118.462	42.9213	47.3757	64.3533	44.5203	62.0249	47.7124
ENSMUSG00000073293	na	38.0379	47.9331	47.6155	39.4368	39.1248	51.1443	51.6601	73.093	38.0564	65.2229	43.8954	69.7169	86.0743	61.7347	65.2747
ENSMUSG00000073295	na	70.7186	86.8959	113.436	170.084	142.408	77.4603	95.676	83.9846	71.3703	162.065	190.923	147.269	168.219	158.798	193.377
ENSMUSG00000073374	na	61.7515	38.6901	44.0032	126.726	141.097	115.903	82.305	48.4807	100.391	104.377	104.021	81.6792	123.751	121.293	113.84
ENSMUSG00000073400	na	3.68666	3.51728	3.52026	1.68969	5.16208	4.76313	5.08056	9.69615	6.02349	7.80387	6.17944	4.12521	1.50916	0.689165	0.837061
ENSMUSG00000073405	na	16.6854	16.4526	17.6013	29.5819	50.5808	60.8577	54.603	101.867	42.3659	9.82623	10.4729	14.3235	47.2813	47.5524	48.5495
ENSMUSG00000073406	na	43.3182	34.0158	32.5624	15.3168	28.3914	23.8157	65.2859	54.3295	23.3266	24.5569	26.0922	18.2703	22.0336	20.6749	22.6006
ENSMUSG00000073409	na	1836.96	1184.88	624.161	1331.71	2424.03	2340.21	2226.47	2906.98	2829.85	705.904	974.541	636.353	1590.86	1362.85	1680.78
ENSMUSG00000073411	na	18415.9	24549.6	17708	12732.3	16184.9	33649.8	34534.1	27034.2	32093.6	7604.61	8215.67	9503.34	8732.68	8148.84	7739.7
ENSMUSG00000073412	na	14.7466	17.5864	4.40032	22.8108	48.1794	22.228	22.3545	9.69615	19.0744	15.6077	7.20934	16.5008	6.79123	3.44582	11.7188
ENSMUSG00000073413	na	24.885	17.5864	19.3614	23.6556	48.1794	29.3727	24.3867	25.21	26.1018	33.1664	40.1663	33.0017	46.0294	71.6732	60.2684
ENSMUSG00000073414	na	14.7466	11.7243	5.28039	22.8108	43.0173	19.0525	12.1933	13.5746	29.1135	22.4361	20.5981	18.1509	15.0916	51.6874	56.0831
ENSMUSG00000073415	na	86.6365	34.0004	48.4035	99.6915	135.074	67.4777	67.0634	38.7846	103.403	106.328	119.469	161.708	110.169	119.915	162.39
ENSMUSG00000073418	na	884.524	364.849	1054.52	1319.74	421.668	256.502	817.646	255.267	1740.62	401.567	250.696	481.504	453.943	277.32	149.113
ENSMUSG00000073421	na	2173.29	1201.73	1038.48	1830.78	2118.19	1631.37	1262.01	3008.68	2180.51	923.783	1246.19	949.625	1778.54	1558.18	1742.77
ENSMUSG00000073422	na	2746.9	2059.29	2207.74	1786.32	2321.33	1947.26	2781.24	2071.61	1834.02	2621.6	2335.09	1838.28	1728.99	1986.85	2227.62
ENSMUSG00000073423	na	346.34	299.727	262.013	251.09	328.699	285.568	232.318	229.123	330.126	353.677	338.695	334.947	316.959	376.642	404.073
ENSMUSG00000073424	na	14.7466	26.9658	55.4441	161.365	15.4862	3.17542	153.433	5.81769	57.2231	28.289	149.336	213.686	84.513	36.5257	1.67412
ENSMUSG00000073427	na	99.5398	92.6217	76.5656	113.209	85.1742	73.0347	76.2084	85.3261	83.3249	154.127	149.336	106.43	93.568	106.131	118.026
ENSMUSG00000073433	na	77.4199	84.4147	205.935	207.831	89.476	115.109	155.465	65.9338	248.971	19.5097	69.0037	243.387	171.29	139.9	33.4824
ENSMUSG00000073434	na	363.136	216.899	214.736	369.196	387.155	277.849	238.786	305.429	198.775	455.551	409.903	443.873	432.375	498.266	526.511
ENSMUSG00000073435	na	631.664	415.556	387.579	351.047	418.082	326.565	574.013	365.253	314.624	566.752	473.509	429.455	406.298	506.826	450.768
ENSMUSG00000073436	na	808.326	508.498	557.85	851.97	753.251	567.355	478.274	687.487	751.434	870.041	1026.83	974.406	853.309	870.247	1119.35
ENSMUSG00000073437	na	33.1799	39.8625	39.6029	78.5704	134.214	77.7978	20.3222	40.7238	53.2075	96.5729	118.439	102.305	107.151	170.913	137.278
ENSMUSG00000073448	na	75.7627	126.622	89.0171	116.588	141.957	142.299	110.756	116.354	124.485	92.671	118.439	100.655	148.652	153.684	132.256
ENSMUSG00000073460	na	54.3782	55.1041	67.7649	16.052	15.4862	38.1051	65.0311	44.6023	34.1331	8.77935	19.5682	32.1766	22.6374	15.1616	11.7188
ENSMUSG00000073468	na	694.283	609.658	590.347	516.366	529.688	506.364	604.642	453.344	535.383	725.815	609.404	698.427	483.589	539.214	545.306
ENSMUSG00000073471	na	1392.7	1089.58	1198.21	1185.1	1507.82	1161.51	1333.81	1295.78	1117.9	1628.64	1317.06	1440.71	1371.96	1247.21	1483.03
ENSMUSG00000073478	na	64.5165	53.9316	30.8022	63.3632	91.1967	56.3637	55.8861	57.2073	65.2545	129.739	90.6317	110.556	90.5497	90.9698	99.6102
ENSMUSG00000073481	na	13216.1	9538.64	10646.2	11623.3	14097.6	12293.8	16668.5	11548.1	10438.7	10815.1	8837.6	6569.21	7296.81	9675.04	10592
ENSMUSG00000073485	na	6.45165	5.86213	14.081	30.4144	42.157	26.1972	3.04833	19.3923	33.1292	22.4361	41.1963	15.6758	25.6558	29.6341	30.1342
ENSMUSG00000073489	na	995.705	1584.77	499.829	592.652	1117.59	2006.18	1537.68	3085.64	2941.52	73.2493	61.6107	107.806	94.1762	106.084	119.19
ENSMUSG00000073490	na	740.102	821.868	525.402	637.853	593.635	843.07	700.101	1379.77	1516.93	42.9213	75.1832	90.7546	105.641	101.996	130.581
ENSMUSG00000073491	na	176.96	345.788	112.648	303.298	768.289	654.931	393.626	564.531	605.593	48.7742	42.2261	40.4271	55.839	58.579	70.3131
ENSMUSG00000073514	na	4.60832	1.17243	8.80064	2.53453	0.860346	3.96928	3.04833	2.90884	6.02349	4.87742	2.05981	6.60034	6.03665	4.82415	5.85942
ENSMUSG00000073530	na	36.8666	14.0691	34.3225	36.3283	41.2966	19.8464	12.1933	19.3923	17.0665	31.2155	42.2262	32.1766	50.5569	44.1066	51.0607
ENSMUSG00000073542	na	284.795	302.486	230.577	348.075	362.206	336.595	280.446	255.978	246.963	312.155	383.125	397.669	319.187	329.422	337.336
ENSMUSG00000073555	na	402.828	413.867	202.415	296.54	594.499	775.597	472.492	589.526	976.809	49.7497	52.5252	56.9279	50.5569	72.3623	93.7508
ENSMUSG00000073557	na	1119.82	738.629	1110.64	1254.59	1212.23	872.446	1249.82	940.527	1547.03	892.567	1319.31	1485.08	1433.7	1099.22	1082.32
ENSMUSG00000073563	na	2874.61	3772.49	3103.01	2878.72	1853.63	2443.47	2374.53	2607.68	1874.52	3230.92	3313.73	2566.96	2047.22	2223.17	2365.7
ENSMUSG00000073565	na	21.1983	12.8967	22.8817	22.8108	2.58104	17.4648	20.3222	7.75692	19.0744	12.6813	3.08972	4.95025	25.6558	12.405	1.67412
ENSMUSG00000073590	na	19.355	14.0691	11.4408	61.6736	26.6707	11.114	7.11278	8.72653	20.0783	26.3381	48.4056	53.6277	64.1394	75.1191	30.9712
ENSMUSG00000073591	na	81.1065	65.2507	78.3257	77.7256	77.4311	86.5302	79.0916	72.4043	79.9443	48.7742	39.0301	81.6791	60.3665	43.26	38.5048
ENSMUSG00000073599	na	192.628	174.692	150.491	141.934	336.394	254.827	136.159	221.073	321.252	67.3084	77.243	160.058	132.052	150.927	81.1948
ENSMUSG00000073600	na	9641.54	2125.61	1445.95	2196.59	2911.41	412.805	775.293	799.932	468.828	2705.99	1689.05	1197.96	1098.67	1136.43	1623.06
ENSMUSG00000073609	na	1679.27	1603.22	1491.73	2093.46	1484.08	1290.82	1288.2	1471.37	1085.22	2334.71	2347.12	1795.26	1789.09	1842.77	2146.87
ENSMUSG00000073616	na	2708.76	2451.57	2462.43	1819.78	2433.92	2016.41	3793.09	2130.27	2194.54	2452.34	2069.07	2023.82	1884.95	2031.65	2049.97
ENSMUSG00000073627	na	11.9816	19.9313	17.6013	38.8628	35.2742	18.2587	19.3061	13.5746	25.0979	20.4852	25.7477	36.3018	27.9195	40.6607	26.7859
ENSMUSG00000073633	na	878.352	612.005	556.197	606.598	378.551	263.561	288.576	383.967	349.362	954.018	916.614	811.019	388.611	408.674	486.331
ENSMUSG00000073639	na	6756.7	7686.49	8007.87	5504.95	4528.84	7042.07	6880.03	6700.12	6616.89	6160.17	6315.29	5535.95	5039.82	4696.66	5204.86
ENSMUSG00000073640	na	3119.46	2174.8	2200.23	1633.88	2671.3	2271.08	3573.57	2275.13	2630.77	2263.34	1712.8	2046.13	1807.96	2178.52	2178.05
ENSMUSG00000073643	na	5234.16	6478.83	5466.08	5051.31	4426.48	4372.59	4987.08	4178.03	4095.98	5113.49	4869.39	3795.19	3169.98	3299.04	3602.72
ENSMUSG00000073647	na	298.821	605.163	511.377	475.096	240.628	515.73	265.41	518.066	455.146	278.602	334.639	367.727	413.312	411.362	358.017
ENSMUSG00000073650	na	14.7466	1.17243	14.9611	3.37937	4.30173	3.17542	4.06445	1.93923	8.03132	3.90194	3.08972	4.95025	10.5641	4.13499	3.34824
ENSMUSG00000073664	na	1954.85	2786.86	2702.68	2064.8	2005.47	3305.61	2322.83	2808.97	2865.17	1459.32	1529.41	2514.73	2555.77	2232.89	1798.01
ENSMUSG00000073676	na	3193.84	3556.13	2522.36	2219.78	2070.23	2006.51	2854.92	1799.94	1723	4095.13	3597.26	2826.28	2009.64	2206.3	2450.69
ENSMUSG00000073678	na	400.924	351.728	437.392	802.601	955.844	486.633	443.025	435.357	441.722	807.701	908.377	1343.99	1682.72	1463.79	1178.58
ENSMUSG00000073680	na	39.6316	15.2415	14.9611	171.503	239.176	44.4559	17.2739	12.605	22.0861	421.409	320.301	173.259	147.143	179.183	235.214
ENSMUSG00000073684	na	1202.77	912.146	764.773	875.257	944.662	770.04	898.242	714.607	706.756	1119.85	1041.23	948.798	836.077	821.486	863.848
ENSMUSG00000073700	na	1991.72	2614.51	2782.76	3043.97	2211.09	1472.6	1199.01	1655.13	1478.77	1955.84	1886.79	2080.76	1861.55	2084.03	1880.88
ENSMUSG00000073702	na	537.75	477.701	503.54	410.727	544.151	473.703	740.551	479.871	615.683	485.737	486.792	478.946	524.507	517.265	538.051
ENSMUSG00000073705	na	15.6683	15.2415	4.40032	21.1211	12.9052	7.93855	5.08056	5.81769	10.0391	13.6568	14.4187	23.9262	21.1283	17.2291	15.0671
ENSMUSG00000073716	na	9.07195	18.568	10.3788	13.0853	3.44872	4.00896	6.10113	7.90074	3.04551	12.7229	8.31662	21.4379	8.3272	8.82277	4.82731
ENSMUSG00000073725	na	4076.64	4077.7	4195.21	3575.34	3247.85	4410.81	4100.14	5076.77	3838.89	3354.65	3452.25	3309.17	3551.79	3350.02	3460.42
ENSMUSG00000073728	na	12.9033	8.20699	14.9611	26.1901	21.5086	33.3419	24.3867	7.75692	17.0665	38.0439	31.9271	21.4511	33.2016	42.7282	32.6454
ENSMUSG00000073737	na	7.55874	12.8115	10.2704	15.855	6.34082	9.3371	4.09365	7.61066	14.675	3.22181	10.408	6.93545	7.584	7.49546	3.97099
ENSMUSG00000073752	na	9.21665	5.86213	1.76013	10.983	18.0673	3.96928	8.12889	3.87846	14.0548	17.5587	20.5981	16.5008	20.3737	24.1208	8.37061
ENSMUSG00000073755	na	128.111	93.7941	102.087	227.263	277.892	116.697	140.223	103.749	149.583	136.568	191.563	335.793	404.457	321.152	274.556
ENSMUSG00000073758	na	275.578	114.898	183.054	267.816	401.781	181.793	225.577	242.403	194.76	321.91	239.968	262.363	350.126	361.812	468.753
ENSMUSG00000073771	na	93.0881	121.932	123.209	119.968	63.6656	106.377	235.738	88.235	107.419	62.431	81.3626	127.882	102.623	84.7673	71.9872
ENSMUSG00000073775	na	860.835	790.216	711.972	837.24	852.603	905.789	948.032	693.275	739.885	1102.3	957.813	809.366	746.281	704.327	749.169
ENSMUSG00000073787	na	47.9266	56.2765	52.8039	27.8798	24.0897	50.8068	57.9184	41.6934	53.2075	15.6077	15.4486	21.4511	25.6558	27.5666	31.8083
ENSMUSG00000073791	na	55.2999	42.2074	70.4051	66.7426	81.7328	83.3548	49.7894	70.7819	90.3523	110.23	109.17	80.8541	106.396	119.915	98.7732
ENSMUSG00000073792	na	235.025	214.554	183.053	218.814	230.573	189.731	183.916	171.622	142.556	383.365	271.895	235.962	279.195	308.746	358.262
ENSMUSG00000073802	na	135.485	230.968	211.215	349.765	80.8725	334.213	254.028	227.859	386.507	35.1174	163.755	802.766	630.075	297.719	90.4025
ENSMUSG00000073804	na	8.29498	5.86213	9.68071	2.53453	5.16208	6.35084	16.2578	11.6354	14.0548	3.90194	1.02991	3.30017	0.754581	2.75666	1.67412
ENSMUSG00000073838	na	2642.6	2453.78	2310.22	2217.27	1558.82	1477.42	1986.03	1710.76	1314.81	2846.75	2596.55	2205.11	1705.12	1678.72	2046
ENSMUSG00000073856	na	77.4198	65.6559	71.2852	56.6045	85.1743	69.0654	56.9022	56.2377	106.415	64.3819	81.3626	85.8044	66.4031	66.849	66.9649
ENSMUSG00000073867	na	15.6683	1.17243	11.4408	16.8969	21.5086	13.4955	3.04833	11.6354	23.09	20.4852	29.8673	31.3516	22.6374	35.8366	53.5719
ENSMUSG00000073876	na	60.3496	63.3943	44.9632	37.1861	39.1714	39.2616	104.407	85.6987	106.119	34.2898	22.4843	27.3845	30.1818	36.9802	21.7559
ENSMUSG00000073878	na	24.6164	8.41643	11.6211	8.71638	40.5652	14.3724	31.0164	1.09821	2.1697	7.03685	4.65211	42.885	8.9265	12.2971	48.5493
ENSMUSG00000073888	na	271.581	194.359	192.575	284.417	463.525	327.222	264.09	273.998	236.646	365.439	316.827	273.389	352.263	427.835	426.436
ENSMUSG00000073889	na	2627.3	1672.97	1813.96	1806.12	2442.02	1636.39	2174.83	1893.08	1630.43	2575.64	2349.37	2042.97	2048.2	2180.32	2287.27
ENSMUSG00000073910	na	1019.36	1086.84	1100.08	1132.09	1047.04	1437.67	1077.08	1090.82	774.018	1968.52	1674.63	1131.96	1073.01	1152.28	1464.02
ENSMUSG00000073940	na	2452.11	1762.16	1441.5	535.799	997.44	1644.88	1485.75	2047.57	2563.07	1807.06	648.343	869.519	995.959	554.516	828.311
ENSMUSG00000073968	na	177.881	153.588	204.175	208.677	334.675	258.797	237.77	247.252	304.186	149.249	163.755	258.238	312.397	350.096	315.572
ENSMUSG00000073982	na	912.46	1274.42	1004.16	791.626	861.208	1242.39	1244.73	1136.39	1170.56	595.043	615.884	645.179	672.334	580.97	694.764
ENSMUSG00000073985	na	62.6732	31.6555	51.0437	87.0189	88.6156	40.4866	36.58	49.4504	62.2427	84.8671	104.021	75.9039	55.0844	76.4973	101.284
ENSMUSG00000073987	na	626.732	522.902	654.768	514.51	751.942	928.811	1024.24	906.59	851.32	531.639	463.458	514.826	749.299	781.513	835.386
ENSMUSG00000073988	na	2398.11	2537.12	2496.77	2153.49	1750.81	1688.53	2031.18	1991.59	1557.06	1072.05	1065.95	983.448	685.912	1026.17	1108.27
ENSMUSG00000074004	na	11.06	14.0691	7.04051	5.9139	7.74311	23.0218	31.4995	27.1492	18.0705	2.92645	8.23925	9.07546	0.754581	3.44582	6.69648
ENSMUSG00000074006	na	8.29498	19.9313	95.0469	49.0009	18.9276	31.7542	130.062	13.5746	86.3367	6.82839	21.628	57.7529	36.2199	18.6075	10.8818
ENSMUSG00000074024	na	140.093	150.071	206.815	167.279	339.837	319.924	231.673	147.381	289.127	176.563	223.49	150.158	209.774	172.98	191.687
ENSMUSG00000074028	na	2744.68	2316.4	1196.91	1662.51	3823.6	2327.15	2119.84	3847.06	1524.05	3777.1	3023.33	3272.69	3861.12	3853.12	5823.18
ENSMUSG00000074030	na	379.726	399.798	410.99	1010.43	814.748	503.304	312.962	485.777	598.333	705.275	840.404	772.239	947.754	886.266	763.399
ENSMUSG00000074034	na	28.3127	12.299	7.87138	9.17735	12.3741	11.2281	32.5875	16.562	16.4121	9.11411	10.7752	10.004	12.5347	16.4738	21.4994
ENSMUSG00000074060	na	8.29499	7.03456	7.92058	7.60359	6.88277	6.35084	10.1611	8.72653	2.00783	25.3626	16.4785	16.5008	39.2382	40.6607	34.3195
ENSMUSG00000074063	na	1939.16	4485.64	4520.91	1677.88	1869.49	2016.38	3690.56	3598.36	1452.68	4104.83	3288.55	2162.41	2527.81	2761.56	3772.49
ENSMUSG00000074064	na	3636.07	2208.88	2139.46	2875.02	2739.37	1434.52	2012.96	1663.84	1595.2	3619.12	3267.84	2600.6	2050.25	2328.02	2575.6
ENSMUSG00000074071	na	270.97	223.933	166.332	396.231	272.73	177.03	98.5627	152.23	129.505	729.657	580.865	481.825	330.507	340.447	427.738
ENSMUSG00000074088	na	653.461	644.835	563.241	500.993	564.386	587.453	699.084	718.485	712.779	579.437	496.414	594.856	593.1	587.168	563.341
ENSMUSG00000074093	na	707.838	820.699	710.212	1162.5	881.855	586.659	604.586	616.675	508.985	1433.96	1359.48	1171.56	1170.36	1048.22	986.894
ENSMUSG00000074102	na	870.973	1032.91	1052.56	1238.54	1103.82	1372.58	1004.93	1194.57	1258.91	1053.52	1054.62	1172.38	1325.04	1158.49	1078.97
ENSMUSG00000074108	na	2.8886	3.84534	3.56976	5.86271	2.09888	0.821439	3.19173	1.34665	2.09577	1.10137	1.06906	4.3561	2.06509	2.16407	1.74158
ENSMUSG00000074115	na	4942.68	10864.7	8447.26	407.783	814.714	24444.8	10877.9	5800.94	10250.7	1944.75	11.329	168.309	10.5641	357.403	6.69648
